index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
6171	1329756192084779008	train	ineffective	Why is Pfizer collecting safety data for an additional 2 years? Wouldn’t it be preferable to collect this data BEFORE mass vaccinations? face with monocle ‘The trial will continue to collect efficacy and safety data in participants for an additional two years’. [URL] [URL]	42	44
6172	1306509787681697792	train	rushed	[USER] [USER] [USER] [USER] [USER] Only a really desperate idiot would think that the regulation process can take place without the testing process. But what else could we expect from someone who doesnt see red flags when DHSC want licesing and vaccine manufacturer liability to be scrapped?	47	47
6173	1327746166776324097	train	side-effect	[USER] [USER] Not strictly true. Pharmaceutical companies often negotiate immunity from prosecution for vaccine injury. Astra Zeneca has negotiated this for their Covid vaccine	24	24
6174	1245031218527133696	train	ineffective	[USER] She's trying to get you to support a vaccine, while not telling you that it won't last long. Maybe not even a year - we don't know yet.	29	29
6175	1297985508153294848	train	rushed	The unelected, non licensed, “health expert” who was sued for violating anti trust laws wishes to save us all with his magic needle. Will you take the vaccine?? Seems to be a monopoly on treatment options here as well. [URL]	40	40
6176	1305054112757682179	train	ingredients	[USER] The Oxford/Astra Zeneca vaccine is made with aborted foetel cell lines (Google: HEK-293). Even the vaccine industry's biggest cheerleader now admits 'traces' of the dead baby cells come down that needle into your body. Comfortable with that? Catholics? [URL]	40	40
6177	1290922720188866561	train	none	[USER] if my time is up its up dont give a fk had a great life no regrets so Hancock keep your vaccine and your Corona Virus which you brought into this country and still bringing it in in plane loads as we speak ? and your not testing at airports ? more lies	54	54
6178	1328613793740566528	train	pharma	Reported that Pfizer CEO sold his millions of shares as the share price rocketed and made a personal fortune of £Millions as a result - nothing altruistic about Pfizer is there -ergo can their vaccine be trusted - highly doubtful.	40	40
6179	1245004053551165442	train	mandatory	Soon they going make sure kids can’t get into schools without a vaccine for this virus .	17	17
6180	1375157231801528328	train	side-effect	Scientist to FDA: You Are Ignoring ‘Clear and Present Danger’ Associated With COVID Vaccine FDA officials, Pfizer executives and media, Dr. Hooman Noorchashm warns many more will die needlessly from #COVID vaccines #korona #rokotus [URL]	35	35
6181	1288151609822916611	train	side-effect	[USER] I had seen the video too, I am in 2 minds about the whole vaccine thing, would need to know lot about side effects before agreeing to have it	30	30
6182	1339253368884228102	train	pharma,side-effect	[USER] [USER] [USER] You have no idea about medium to long term effects of this vaccine how dare you lie and say it's 100% safe when even pfizer doesn't want to be liable if things go wrong? You should have your license revoked	43	43
6183	1329077342858145793	train	ineffective,unnecessary	"99.7% survival rate... grimacing face grimacing face keep yur vaccine ""Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks"" [URL]"	22	25
6184	1299637386230599681	train	side-effect	[USER] Experts like Dr Judy Mikovits explain the details. People are ill but what the 'experts' are telling us is not true. A vaccine is not the answer, asymptomatic spreading is not a factor, hence no need for masks/social-distancing. It's interesting. We've been misled for yearsl	46	46
6185	1412021148959772678	train	side-effect,political	CDC investigating death of Michigan boy who died days after getting Pfizer COVID-19 vaccine - USA TODAY ⁦ [USER] ⁩ ⁦ [USER] ⁩ Sven, this country will do anything to keep this fraud market going. They are forcing kids to get shots [URL]	39	43
6186	1354595476889329664	train	unnecessary	[USER] [USER] [USER] Exactly! $$$$$$$!! Thank you. We don’t need a vaccine that makes them even more money when there are already affordable treatments and prevention. Once again, we have had treatment and prention for vaccines for 30+ years.	39	39
6187	1342733254143729664	train	side-effect	BMC doctor with history of severe allergies says Moderna vaccine gave him the worst allergic reaction he’s had as an adult [URL] via [USER]	24	24
6188	1326327028765888514	train	rushed,side-effect	[USER] [USER] President Johnson’s swine flu vaccine was rushed into production and people got Guillain-Barré syndrome from it.	18	18
6189	1375355783777415169	train	side-effect	My left ear hurts, they aren’t going to live through that vaccine persevering face	13	14
6190	1334521318918787073	train	rushed	Different topic..How many of you are going to take the vaccine for covid . I'm in 2 minds. I'm not an anti Vaxxer but I have concerns it may have been rushed.	32	32
6191	1375031591244824580	train	side-effect	Had following side effects from #AstraZeneca #vaccine -headache -flu like fever -fatigue/ restlessness -feeling like I was laid under a pile of rocks -feeling sick -watching copious amounts of [USER] -improved WI-FI connection with [USER] (Hurrah!) [URL]	37	37
6192	1335599087635345410	train	ineffective	#Macron: I Will Not Get Vaccinated by The Pfizer-BioNTech Vaccine - No Virus has been Treated with this Company's Technology A Statement about the Pfizer-BioNTech Vaccine was made by the President of France, Emmanuel Macron, During an interview. #Goldendawn #Nationalism #Greece [URL]	42	42
6193	1320413591460302848	train	pharma,rushed	[USER] [USER] [USER] [USER] How do you know? You work for the company. I did clinical research training at NIH. There is lost of bribing there. Pharma companies hide adverse effects and dead. A new experimental vaccine altering human genome is rushed without the animal tests which are must.	49	49
6194	1343627176416055298	train	side-effect	German healthcare workers got accidentally 5 times dose of the Pfizer vaccine. What a surprise, most of them have Covid symptoms. [URL] A vaccine isn't a completely different miracle that just cures, it's just a modified and weakened disease.	39	39
6195	1375734461803945993	train	side-effect	First, there were concerns over whether the AstraZeneca vaccine was safe for all ages. Then, many countries chose to temporarily stop using it all-together. A survey of 7,000 EU citizens shows more than half now believe the shot is unsafe. [URL]	41	41
6196	1266360947666554880	train	side-effect	"Take at your own risk, there you go Libtards your fantasy needle (crack pipe). Your desire to remain dumbass you now have a choice Moderna Vaccine White Paper - ""DNA Vaccines Have a Risk of Permanently Changing a Person’s DNA"" [URL] via [USER]"	43	43
6197	1334778422250311681	train	rushed	[USER] Who on earth would take a vaccine that's not been completely trialed? Stage 3 of this so called rigorously safe vaccine isn't expected to be complete for another 24mths Dec 2023 put this in your search engine & read it for yourself backhand index pointing down pfizer 123 vaccine trial protocol	49	52
6198	1364638398388994050	train	ineffective	I barely trust Johnson & Johnson baby powder, why would anyone trust them with a vaccine	16	16
6199	1378195544804184067	train	side-effect	"#VAERS 34 y.o. female sign #PlacentalDisorder #Pregnancy #PfizerVaccine #Obstetrics ""hospitalized [same day vaccinated] at about 10pm. I had repeated bleeding episodes. At the hospital they diagnosed me with chronic placental abruption."" [URL]"	30	32
6200	1357374408831172613	train	political	[USER] Covid 19 Vaccines is mess only in Western countries as claimed by the Russian President #Purtin in his speech, he also determined the get rid of the covid soon in months! Covid Deaths in [USER] [USER] [USER] caused among most over ages and they still get vaccines? Author-US	49	49
6201	1355511558449864710	train	pharma	What we know about the single dose Johnson & Johnson coronavirus vaccine. Same company that knew their baby talc was a cancer inducing agent. [URL]	25	25
6202	1376684316151975938	train	rushed,side-effect	Is it ok to experiment on people who are over 55, and be guinea pigs? Who is more likely to have blood clots, someone over 55 or under 55. The maker of AstraZeneca should be forced to produce an effective vaccine rather than an experimental one. I call em as I see em.	53	53
6203	1300535038778527744	train	rushed	Ok folks, govt is holding consultation on #Vaccination so if you're dead against being used as a lab rat on untested vaccine, follow the link & have your say. And I'll take it after Boris & the makers of it.	40	40
6204	1350007418084753408	train	ineffective	"[USER] ""theorised"" is the operative word. Chinas, whole virus vaccine has only 50% Efficacy. Covaxin uses a novel adjuvant which does solve some of the problems but we still need to see the data."	34	34
